transaction_date,asset_tag,machine_type,cluster,anomaly_score,고장표시참고율,temp_bearing_degC,temp_motor_degC,vibration_h_mms,vibration_v_mms,oil_pressure_bar,load_pct,shaft_rpm,power_consumption_kw
2022-07-17,AST-5007,EOT Crane,0,1.9063409882093565,0.0,66.1,77.8,2.855,2.24,3.86,51.8,685,16.34
2022-07-18,AST-5007,EOT Crane,0,1.97772824023497,0.0,64.4,75.5,3.056,2.31,3.67,55.9,699,16.9
2022-07-19,AST-5007,EOT Crane,0,1.9866345621159944,0.1,63.4,76.9,3.04,2.293,4.05,52.8,703,16.86
2022-07-20,AST-5007,EOT Crane,1,1.9817097639941557,0.15,66.7,78.0,2.927,2.317,4.15,59.6,725,18.25
2022-07-21,AST-5007,EOT Crane,1,2.3224743190435357,0.05,65.4,78.2,3.408,2.362,4.2,55.9,747,17.55
2022-07-22,AST-5007,EOT Crane,1,1.9585228069822298,0.1,64.9,77.6,3.311,2.082,4.26,59.0,718,17.92
2022-07-23,AST-5007,EOT Crane,0,2.0841556095943123,0.0,65.6,73.9,2.444,1.978,3.75,42.7,667,12.5
2022-07-24,AST-5007,EOT Crane,0,1.7085621071519943,0.0,67.0,75.9,2.936,2.163,3.99,48.1,672,13.87
2022-07-25,AST-5007,EOT Crane,0,1.9841244356872572,0.1,64.4,77.3,2.962,2.318,4.16,57.2,700,16.96
2022-07-26,AST-5007,EOT Crane,1,2.617968582373989,0.05,67.6,77.6,2.354,1.228,4.09,57.9,731,16.07
2022-07-27,AST-5007,EOT Crane,1,2.4268901801991953,0.05,65.7,79.8,3.086,2.195,3.94,58.9,698,17.77
2022-07-28,AST-5007,EOT Crane,1,2.1689243711753385,0.25,66.3,76.6,2.839,2.093,4.23,57.7,743,18.51
2022-07-29,AST-5007,EOT Crane,1,2.2080386143056137,0.1,67.5,77.6,2.979,2.263,4.09,55.9,730,16.09
2022-07-30,AST-5007,EOT Crane,0,1.7345090133515086,0.0,64.0,72.6,2.956,2.422,4.17,43.3,712,12.9
2022-07-31,AST-5007,EOT Crane,0,1.4748066630576846,0.0,65.4,75.0,3.12,2.212,3.8,49.3,679,13.07
2022-08-01,AST-5007,EOT Crane,1,2.1835171491158003,0.05,65.1,76.5,3.095,1.901,3.93,56.0,730,16.86
2022-08-02,AST-5007,EOT Crane,0,2.7118979355096995,0.15,66.4,76.3,2.427,1.631,3.88,53.0,698,18.27
2022-08-03,AST-5007,EOT Crane,1,2.3178727034085966,0.15,66.9,78.9,3.023,2.198,3.98,56.7,740,17.16
2022-08-04,AST-5007,EOT Crane,0,2.381516220675006,0.15,64.5,78.8,2.577,2.014,3.94,56.0,694,17.6
2022-08-05,AST-5007,EOT Crane,2,1.4464397646829208,0.25,65.3,74.4,7.885,5.983,4.19,56.5,722,16.55
2022-08-06,AST-5007,EOT Crane,0,1.997226808837929,0.0,67.5,76.2,3.438,2.344,3.88,51.0,702,15.78
2022-08-07,AST-5007,EOT Crane,0,1.8808104494768503,0.0,65.9,77.0,2.915,2.385,3.95,44.4,700,12.82
2022-08-08,AST-5007,EOT Crane,1,2.4509585952414317,0.0,67.4,78.9,2.683,1.704,4.11,64.5,714,19.52
2022-08-09,AST-5007,EOT Crane,1,2.241472585790468,0.15,67.7,77.5,3.008,2.754,3.8,58.4,715,16.16
2022-08-10,AST-5007,EOT Crane,1,2.083076830763362,0.05,65.5,76.8,3.581,2.641,3.97,57.0,719,17.98
2022-08-11,AST-5007,EOT Crane,1,2.0104438582250155,0.15,66.6,73.9,2.974,1.992,4.02,62.8,706,19.24
2022-08-12,AST-5007,EOT Crane,1,2.379708770457807,0.15,65.4,77.6,2.545,1.818,3.92,57.9,705,17.94
2022-08-13,AST-5007,EOT Crane,0,1.434014771116436,0.0,63.5,73.2,2.884,1.963,3.92,46.0,676,13.46
2022-08-14,AST-5007,EOT Crane,0,1.6219173909060598,0.0,64.5,75.6,3.471,2.417,4.03,47.0,665,14.48
2022-08-15,AST-5007,EOT Crane,1,3.756107669974518,0.15,67.8,81.6,3.098,2.469,3.86,71.4,700,22.6
2022-08-16,AST-5007,EOT Crane,0,1.6427258195714438,0.15,66.3,77.2,3.333,2.708,4.03,48.9,694,14.08
2022-08-17,AST-5007,EOT Crane,1,2.153884777036291,0.1,68.1,76.3,3.053,2.215,3.92,58.5,734,18.15
2022-08-18,AST-5007,EOT Crane,1,2.5056121165185665,0.2,67.1,78.5,3.711,2.743,4.03,62.3,690,18.69
2022-08-19,AST-5007,EOT Crane,1,2.4405944538940667,0.05,67.5,79.9,3.036,2.029,4.09,59.9,727,19.23
2022-08-20,AST-5007,EOT Crane,0,1.4891127622229385,0.0,66.8,75.9,2.894,2.381,4.06,49.2,692,14.17
2022-08-21,AST-5007,EOT Crane,0,1.8631304780757885,0.0,67.0,77.2,3.121,2.233,3.95,50.6,667,14.76
2022-08-22,AST-5007,EOT Crane,1,2.263541082280928,0.0,66.1,78.7,2.936,2.394,4.35,61.1,700,19.12
2022-08-23,AST-5007,EOT Crane,1,2.0653409096892696,0.05,65.7,77.8,2.955,2.254,4.07,57.6,734,17.16
2022-08-24,AST-5007,EOT Crane,1,2.2139245996133825,0.05,66.9,77.6,3.064,2.193,3.85,61.3,737,18.78
2022-08-25,AST-5007,EOT Crane,1,2.8512961522611535,0.2,69.1,81.2,3.497,2.399,4.1,58.8,692,18.25
2022-08-26,AST-5007,EOT Crane,1,2.7136349890682845,0.05,67.8,80.2,2.61,2.299,3.94,59.5,690,18.02
2022-08-27,AST-5007,EOT Crane,0,1.9396896812321522,0.0,64.7,75.8,2.6,2.05,4.08,44.4,698,11.94
2022-08-28,AST-5007,EOT Crane,0,1.667417423347006,0.0,65.3,75.3,3.309,2.472,4.04,45.3,665,14.12
2022-08-29,AST-5007,EOT Crane,1,2.1401933828268955,0.1,66.8,78.1,3.063,2.508,4.02,56.5,718,16.43
2022-08-30,AST-5007,EOT Crane,0,2.537853708435745,0.15,64.9,80.3,2.763,2.109,4.06,55.5,731,15.46
2022-08-31,AST-5007,EOT Crane,1,2.3277537850057173,0.1,65.3,77.7,3.154,2.286,3.8,54.5,721,17.75
2022-09-01,AST-5007,EOT Crane,2,2.8161221730643033,0.35,67.5,79.8,9.167,6.577,3.88,61.5,733,19.39
2022-09-02,AST-5007,EOT Crane,0,1.9456111427784737,0.15,67.2,76.1,2.893,1.907,3.9,55.9,702,15.81
2022-09-03,AST-5007,EOT Crane,0,2.371678875325635,0.0,65.0,76.3,2.66,2.159,3.92,43.8,667,11.26
2022-09-04,AST-5007,EOT Crane,0,1.5851907231340239,0.0,65.1,78.6,2.857,2.023,4.21,48.3,676,14.31
2022-09-05,AST-5007,EOT Crane,1,2.691777549066135,0.2,66.8,78.8,2.477,1.665,4.07,55.3,697,17.91
2022-09-06,AST-5007,EOT Crane,1,2.1075867075715733,0.1,65.6,80.0,2.958,2.358,4.04,60.5,720,17.37
2022-09-07,AST-5007,EOT Crane,1,2.165941035742587,0.15,65.6,77.6,3.342,2.433,3.98,59.5,746,17.5
2022-09-08,AST-5007,EOT Crane,1,2.285763722252962,0.1,70.3,77.2,3.255,2.345,4.34,60.0,718,17.12
2022-09-09,AST-5007,EOT Crane,1,2.3826128419085197,0.1,65.4,78.8,2.928,1.913,3.89,55.3,722,16.85
2022-09-10,AST-5007,EOT Crane,0,1.609988460038921,0.0,66.4,74.8,2.58,1.695,4.12,45.9,686,13.67
2022-09-11,AST-5007,EOT Crane,0,1.8583787798517282,0.0,65.3,78.6,2.832,2.121,4.12,49.5,661,14.21
2022-09-12,AST-5007,EOT Crane,0,1.9361878350990045,0.1,66.8,78.4,2.423,1.794,4.11,52.8,704,14.66
2022-09-13,AST-5007,EOT Crane,1,2.405294718289402,0.3,67.8,80.8,3.193,2.315,3.93,59.6,713,18.07
2022-09-14,AST-5007,EOT Crane,1,2.5339630447690977,0.15,64.7,77.0,3.206,2.713,3.84,58.5,690,18.24
2022-09-15,AST-5007,EOT Crane,1,1.9877378437105204,0.15,66.9,77.0,3.321,2.481,4.05,62.9,741,18.41
2022-09-16,AST-5007,EOT Crane,0,1.8500121687889042,0.05,64.6,77.9,3.266,2.516,4.0,52.8,698,16.36
2022-09-17,AST-5007,EOT Crane,0,1.5386728129745149,0.0,64.2,76.2,3.127,2.086,3.96,45.9,675,13.72
2022-09-18,AST-5007,EOT Crane,0,1.8650116885937642,0.0,67.2,74.7,2.971,2.188,3.93,48.1,699,16.04
2022-09-19,AST-5007,EOT Crane,1,2.6020300263036105,0.05,66.1,79.6,3.006,2.2,4.12,62.9,700,19.97
2022-09-20,AST-5007,EOT Crane,1,2.367583833316693,0.1,66.0,80.7,2.972,2.112,3.96,61.1,715,18.68
2022-09-21,AST-5007,EOT Crane,1,2.4378670057623455,0.05,67.1,80.0,3.033,2.69,3.85,56.2,712,16.92
2022-09-22,AST-5007,EOT Crane,1,2.562192883216062,0.15,70.1,77.7,3.274,2.409,4.37,59.1,749,17.81
2022-09-23,AST-5007,EOT Crane,1,1.9854861787474434,0.05,66.3,76.3,2.878,2.205,4.21,61.5,744,18.47
2022-09-24,AST-5007,EOT Crane,0,1.5450052257187783,0.0,64.8,75.5,3.049,2.395,3.93,50.6,666,15.09
2022-09-25,AST-5007,EOT Crane,0,1.9079775426000505,0.0,62.5,67.4,1.723,1.255,4.26,51.9,697,14.15
2022-09-26,AST-5007,EOT Crane,1,2.7649007062723,0.15,61.6,69.1,2.463,1.836,3.78,54.6,726,17.77
2022-09-27,AST-5007,EOT Crane,1,2.3628685528728206,0.1,62.5,71.9,2.293,1.874,3.81,65.1,721,18.57
2022-09-28,AST-5007,EOT Crane,1,2.276704993102076,0.05,64.7,75.9,3.519,2.362,3.92,55.3,741,17.64
2022-09-29,AST-5007,EOT Crane,1,2.196164402727251,0.1,68.7,75.2,3.013,2.566,4.2,59.2,750,16.88
2022-09-30,AST-5007,EOT Crane,1,2.123552507725664,0.2,67.0,75.9,3.115,2.406,3.89,56.5,706,16.6
2022-10-01,AST-5007,EOT Crane,0,1.6308445403403466,0.0,64.4,78.2,2.635,2.271,4.12,47.4,673,14.31
2022-10-02,AST-5007,EOT Crane,0,1.665007706948225,0.0,65.0,76.9,3.072,2.431,3.85,46.5,704,14.04
2022-10-03,AST-5007,EOT Crane,1,1.8332329485925776,0.1,67.6,76.9,3.417,2.204,4.02,64.4,724,18.12
2022-10-04,AST-5007,EOT Crane,0,2.163863543428949,0.15,66.0,77.7,2.826,1.94,4.02,54.1,705,16.9
2022-10-05,AST-5007,EOT Crane,0,1.934668226746405,0.05,65.6,76.6,2.991,2.158,3.89,52.1,719,15.18
2022-10-06,AST-5007,EOT Crane,1,2.3985302122410577,0.1,68.6,76.6,2.809,1.806,4.07,54.8,713,16.9
2022-10-07,AST-5007,EOT Crane,1,2.2271656622268385,0.05,66.7,76.6,3.0,2.208,3.86,54.8,727,17.98
2022-10-08,AST-5007,EOT Crane,0,1.7237228418293016,0.0,65.0,78.2,3.215,2.167,3.81,49.5,703,14.82
2022-10-09,AST-5007,EOT Crane,0,1.8177754571922522,0.0,64.8,74.5,3.464,2.53,3.91,47.0,657,14.28
2022-10-10,AST-5007,EOT Crane,1,2.224318853129618,0.1,68.6,78.0,3.298,2.293,3.82,59.7,725,16.99
2022-10-11,AST-5007,EOT Crane,1,2.2275968054637483,0.1,66.9,77.0,2.8,2.055,3.8,59.4,741,17.85
2022-10-12,AST-5007,EOT Crane,1,2.048145347206978,0.1,64.8,75.2,3.04,2.51,4.24,55.5,727,15.7
2022-10-13,AST-5007,EOT Crane,0,2.0424417788563822,0.15,65.8,78.7,3.259,2.287,3.96,56.0,690,16.67
2022-10-14,AST-5007,EOT Crane,1,2.6381314222762144,0.15,65.9,78.8,2.285,1.75,3.97,54.5,738,16.62
2022-10-15,AST-5007,EOT Crane,0,1.3220755122783057,0.0,64.3,76.4,3.083,2.125,3.95,50.1,681,14.05
2022-10-16,AST-5007,EOT Crane,0,2.1444170648806398,0.0,66.7,76.5,2.964,2.324,3.92,43.1,699,12.19
2022-10-17,AST-5007,EOT Crane,0,1.7256055981245888,0.2,64.1,75.6,3.551,2.526,3.61,51.1,693,15.85
2022-10-18,AST-5007,EOT Crane,2,2.129970914433214,0.15,68.0,78.2,8.5,6.451,4.13,55.7,690,16.52
2022-10-19,AST-5007,EOT Crane,1,2.097445313274322,0.0,65.4,78.1,3.539,2.264,4.3,63.5,702,18.84
2022-10-20,AST-5007,EOT Crane,0,2.294710662026399,0.0,66.3,75.9,3.007,1.981,3.92,55.3,696,17.67
2022-10-21,AST-5007,EOT Crane,1,2.0972595301361348,0.05,67.7,77.1,3.267,2.545,4.01,57.6,731,16.36
2022-10-22,AST-5007,EOT Crane,2,3.7348393801457034,0.0,64.6,75.2,6.655,5.236,4.03,43.6,701,12.01
2022-10-23,AST-5007,EOT Crane,0,1.902087131795016,0.0,63.6,75.7,3.346,2.697,3.92,42.5,700,12.98
2022-10-24,AST-5007,EOT Crane,1,2.181108998215093,0.2,66.1,73.3,3.424,2.609,3.9,55.3,701,18.28
2022-10-25,AST-5007,EOT Crane,2,2.741277028721471,0.0,66.8,77.0,6.758,4.933,4.05,60.0,711,18.46
2022-10-26,AST-5007,EOT Crane,1,2.8253114652068576,0.1,67.2,78.2,2.653,1.732,3.79,52.1,735,15.56
2022-10-27,AST-5007,EOT Crane,1,2.3618102390645315,0.1,65.3,78.0,3.399,2.51,4.12,63.9,748,19.38
2022-10-28,AST-5007,EOT Crane,0,1.4345692595019974,0.05,64.4,74.5,3.472,2.382,3.92,52.4,703,15.38
2022-10-29,AST-5007,EOT Crane,0,2.15206627745622,0.0,67.2,76.8,2.569,1.825,3.66,44.7,704,14.37
2022-10-30,AST-5007,EOT Crane,0,2.038867939024258,0.0,64.9,75.9,3.379,2.617,3.83,43.6,705,12.4
2022-10-31,AST-5007,EOT Crane,1,2.042238379862774,0.05,66.4,75.8,2.884,2.036,3.94,56.3,723,16.62
2022-11-01,AST-5007,EOT Crane,1,2.4680068943547613,0.05,67.5,76.1,3.529,2.551,4.12,63.9,705,20.43
2022-11-02,AST-5007,EOT Crane,1,2.1456250361966562,0.15,66.1,78.1,3.094,2.27,4.19,57.1,742,17.22
2022-11-03,AST-5007,EOT Crane,1,2.153244508314787,0.05,67.3,76.4,3.417,2.643,4.11,56.7,701,17.59
2022-11-04,AST-5007,EOT Crane,1,1.5337672564597764,0.1,67.0,73.1,3.252,2.365,4.05,60.5,728,17.39
2022-11-05,AST-5007,EOT Crane,0,1.6050768002046851,0.0,64.6,73.3,3.223,2.651,4.11,44.3,674,12.74
2022-11-06,AST-5007,EOT Crane,0,1.406954413508936,0.0,63.1,75.0,2.912,2.332,3.89,47.8,696,14.36
2022-11-07,AST-5007,EOT Crane,1,2.405847398928145,0.05,67.7,80.6,2.843,2.37,4.08,63.4,731,19.14
2022-11-08,AST-5007,EOT Crane,1,2.318787484985063,0.05,68.4,78.6,3.426,2.638,4.16,60.8,746,17.97
2022-11-09,AST-5007,EOT Crane,2,3.3728436918905764,0.2,67.5,75.0,10.324,8.047,3.86,59.5,740,16.7
2022-11-10,AST-5007,EOT Crane,1,2.4131381490823967,0.05,63.3,76.2,3.04,2.311,3.87,59.3,745,18.07
2022-11-11,AST-5007,EOT Crane,1,2.362056602475547,0.05,67.2,79.0,3.21,2.503,3.92,56.3,705,16.99
2022-11-12,AST-5007,EOT Crane,0,1.8169368267457304,0.0,65.1,73.0,2.803,1.772,3.77,43.0,709,13.71
2022-11-13,AST-5007,EOT Crane,0,1.604907013156259,0.0,65.1,76.9,2.674,2.076,4.18,49.9,666,13.62
2022-11-14,AST-5007,EOT Crane,1,2.189912711709836,0.1,64.2,75.7,3.219,2.53,3.91,58.1,742,16.54
2022-11-15,AST-5007,EOT Crane,1,2.101460147647412,0.1,65.1,76.8,3.319,2.565,3.74,60.7,738,17.65
2022-11-16,AST-5007,EOT Crane,1,2.023670420304293,0.05,66.9,75.2,3.103,2.492,3.64,64.0,745,17.43
2022-11-17,AST-5007,EOT Crane,1,2.0484620098986404,0.2,65.7,77.3,3.517,2.697,4.22,63.3,720,19.4
2022-11-18,AST-5007,EOT Crane,1,1.9713987439823881,0.05,68.2,76.5,2.933,2.173,4.15,58.4,723,17.02
2022-11-19,AST-5007,EOT Crane,0,1.820017534341717,0.0,62.8,74.9,3.318,2.745,3.87,48.4,663,14.05
2022-11-20,AST-5007,EOT Crane,0,1.8414927457582448,0.0,64.1,77.8,2.683,1.788,4.09,44.0,696,13.2
2022-11-21,AST-5007,EOT Crane,0,1.8119356456700257,0.05,63.5,77.8,3.224,2.567,3.82,56.0,695,15.82
2022-11-22,AST-5007,EOT Crane,0,2.0810717242857297,0.05,63.5,75.4,3.144,2.346,3.98,56.8,714,16.71
2022-11-23,AST-5007,EOT Crane,1,2.2481142997330075,0.15,64.4,75.6,3.4,2.629,3.88,59.7,743,18.59
2022-11-24,AST-5007,EOT Crane,0,2.051703150788229,0.0,63.3,78.0,3.228,2.309,3.82,57.3,711,15.82
2022-11-25,AST-5007,EOT Crane,1,1.9567989633641347,0.1,66.3,75.3,3.255,2.555,4.12,59.0,747,17.01
2022-11-26,AST-5007,EOT Crane,0,1.804049303106107,0.0,63.4,74.4,2.991,2.042,4.05,46.5,656,14.24
2022-11-27,AST-5007,EOT Crane,0,2.0286180442811537,0.0,62.9,76.4,3.119,2.255,3.94,45.0,658,14.9
2022-11-28,AST-5007,EOT Crane,1,2.040319363848378,0.1,65.7,76.5,2.855,2.188,4.1,60.5,735,18.82
2022-11-29,AST-5007,EOT Crane,1,2.0718098726524787,0.1,65.3,75.9,2.564,1.756,4.01,59.4,727,17.87
2022-11-30,AST-5007,EOT Crane,1,2.2663070079669834,0.0,64.9,75.4,3.609,2.915,3.87,56.0,735,18.11
2022-12-01,AST-5007,EOT Crane,1,2.078151280569467,0.05,65.1,75.6,2.741,2.257,3.85,59.7,742,17.18
2022-12-02,AST-5007,EOT Crane,1,2.131882528216151,0.1,65.7,78.1,3.573,2.556,4.11,56.7,731,17.82
2022-12-03,AST-5007,EOT Crane,0,1.5059209225311692,0.0,65.3,75.8,2.873,2.29,4.01,50.7,701,15.63
2022-12-04,AST-5007,EOT Crane,0,2.1111762214862635,0.0,63.6,75.5,3.457,2.482,3.95,53.1,660,16.67
2022-12-05,AST-5007,EOT Crane,1,2.3994586991742084,0.05,67.1,76.1,3.479,2.909,3.95,56.6,745,18.63
2022-12-06,AST-5007,EOT Crane,1,2.051944059073758,0.1,65.4,77.9,3.129,1.898,4.16,59.4,736,17.26
2022-12-07,AST-5007,EOT Crane,1,1.7437524462399292,0.1,66.8,76.1,3.142,2.513,4.1,60.2,726,17.79
2022-12-08,AST-5007,EOT Crane,1,2.1019524126001956,0.1,65.3,76.5,2.973,2.398,3.98,57.9,742,17.28
2022-12-09,AST-5007,EOT Crane,1,1.8345909600927117,0.05,65.9,74.7,3.124,2.208,4.33,55.5,733,17.55
2022-12-10,AST-5007,EOT Crane,0,1.9112829514288487,0.0,62.3,77.3,3.109,2.411,3.99,48.0,707,13.25
2022-12-11,AST-5007,EOT Crane,0,1.988794587271005,0.0,62.9,75.9,3.586,2.563,4.07,49.9,661,15.86
2022-12-12,AST-5007,EOT Crane,0,1.3240391178733657,0.2,63.9,73.8,2.637,1.845,4.1,53.1,706,14.14
2022-12-13,AST-5007,EOT Crane,0,2.2299362235585827,0.0,63.5,75.5,3.105,2.525,3.73,57.4,690,17.55
2022-12-14,AST-5007,EOT Crane,1,1.9074269543245361,0.15,65.8,76.0,3.383,2.833,3.95,62.0,706,17.74
2022-12-15,AST-5007,EOT Crane,1,2.075950550546483,0.05,65.4,76.7,2.869,1.975,3.97,61.7,739,18.26
2022-12-16,AST-5007,EOT Crane,1,2.992194581785729,0.05,63.4,78.5,3.393,2.749,3.62,53.8,748,15.77
2022-12-17,AST-5007,EOT Crane,2,4.902869872040419,0.0,64.0,73.3,10.718,8.223,4.04,42.2,656,12.84
2022-12-18,AST-5007,EOT Crane,0,1.7388698768536544,0.0,65.2,75.1,3.287,2.158,3.72,51.5,665,15.57
2022-12-19,AST-5007,EOT Crane,0,2.409589205290515,0.15,61.8,74.3,2.976,2.101,4.4,51.8,727,16.62
2022-12-20,AST-5007,EOT Crane,1,2.0926028900080094,0.05,65.9,76.1,3.348,2.317,4.11,55.8,731,15.72
2022-12-21,AST-5007,EOT Crane,1,1.9222791117063427,0.0,65.9,75.7,3.16,2.387,3.86,61.3,712,18.44
2022-12-22,AST-5007,EOT Crane,1,2.052471661881316,0.05,63.4,75.8,3.12,2.192,4.33,62.9,721,19.05
2022-12-23,AST-5007,EOT Crane,0,2.008860717517158,0.05,63.6,75.0,3.32,2.49,4.16,54.7,721,16.12
2022-12-24,AST-5007,EOT Crane,0,2.589302507366863,0.0,58.7,68.7,2.187,1.822,4.09,48.6,671,14.63
2022-12-25,AST-5007,EOT Crane,0,3.2492239454104315,0.0,56.8,68.6,2.082,1.658,4.05,51.7,678,15.29
2022-12-26,AST-5007,EOT Crane,1,2.4998533115423256,0.1,62.1,67.8,2.677,1.876,3.95,57.1,733,18.36
2022-12-27,AST-5007,EOT Crane,1,2.276820076734871,0.15,63.9,77.2,3.422,2.749,3.96,56.7,729,17.63
2022-12-28,AST-5007,EOT Crane,1,2.4894648501479724,0.05,62.5,75.1,3.052,2.474,4.08,64.3,709,19.72
2022-12-29,AST-5007,EOT Crane,1,2.1717673604170566,0.15,64.2,76.3,3.309,2.676,4.31,57.9,721,19.14
2022-12-30,AST-5007,EOT Crane,0,2.690314218207499,0.1,63.1,76.6,2.999,2.422,4.11,50.3,744,14.94
2022-12-31,AST-5007,EOT Crane,0,1.539320005029253,0.0,62.7,76.2,3.577,2.445,4.25,48.2,693,15.06
2023-01-01,AST-5007,EOT Crane,0,2.074849792703973,0.0,60.2,71.8,2.736,2.215,4.02,49.6,710,14.33
2023-01-02,AST-5007,EOT Crane,1,3.130742174171463,0.15,59.4,74.5,3.253,2.374,3.91,62.2,715,18.61
2023-01-03,AST-5007,EOT Crane,1,2.113743164253555,0.15,63.1,75.2,3.181,2.315,4.26,60.9,742,18.01
2023-01-04,AST-5007,EOT Crane,1,2.5902190378850993,0.05,60.8,72.1,3.199,2.396,4.29,59.9,703,18.01
2023-01-05,AST-5007,EOT Crane,0,2.433152144372798,0.05,60.6,72.0,2.819,2.124,3.83,55.5,702,17.24
2023-01-06,AST-5007,EOT Crane,1,2.78600822312541,0.1,60.8,73.0,3.051,1.923,3.98,63.9,735,19.13
2023-01-07,AST-5007,EOT Crane,0,1.7692670494755391,0.0,61.6,71.1,2.694,2.116,4.17,47.2,713,14.43
2023-01-08,AST-5007,EOT Crane,0,2.287802844328038,0.0,59.3,70.7,2.725,2.066,3.91,50.6,671,14.65
2023-01-09,AST-5007,EOT Crane,1,2.3711926828705265,0.0,61.5,72.9,3.128,2.384,3.97,61.5,710,17.52
2023-01-10,AST-5007,EOT Crane,1,2.5209149816808245,0.15,61.6,74.3,3.785,2.549,4.2,60.6,743,18.01
2023-01-11,AST-5007,EOT Crane,0,2.5504439031401933,0.1,60.6,72.4,3.381,2.369,4.01,57.1,722,16.52
2023-01-12,AST-5007,EOT Crane,1,2.606574191020136,0.0,62.2,74.2,3.076,2.227,3.96,63.4,735,19.82
2023-01-13,AST-5007,EOT Crane,1,2.3468408743505953,0.15,62.1,72.1,3.146,2.431,4.06,58.8,742,17.86
2023-01-14,AST-5007,EOT Crane,0,1.870260994506146,0.0,61.0,73.0,2.773,2.245,4.11,48.7,665,14.35
2023-01-15,AST-5007,EOT Crane,0,2.2091972760158947,0.0,60.2,69.8,2.423,1.678,3.59,50.5,686,15.28
2023-01-16,AST-5007,EOT Crane,0,2.3418888345592035,0.2,60.8,72.9,3.189,2.55,4.32,58.1,691,17.42
2023-01-17,AST-5007,EOT Crane,1,2.4252129765933224,0.1,61.7,75.3,3.172,2.25,4.03,62.1,707,17.68
2023-01-18,AST-5007,EOT Crane,0,2.6094525607978265,0.2,60.8,73.1,3.152,2.268,4.14,59.6,707,17.69
2023-01-19,AST-5007,EOT Crane,0,2.4978028450713827,0.05,59.9,71.9,3.059,2.263,4.17,57.1,706,17.0
2023-01-20,AST-5007,EOT Crane,1,2.6072243773759647,0.2,61.7,75.4,3.085,2.21,3.84,60.4,723,18.73
2023-01-21,AST-5007,EOT Crane,0,2.0713611978590123,0.0,61.7,70.2,3.14,2.419,3.71,44.2,684,11.99
2023-01-22,AST-5007,EOT Crane,0,1.7204031038769851,0.0,60.9,71.5,2.788,1.95,4.15,48.3,675,14.13
2023-01-23,AST-5007,EOT Crane,1,2.9859833460329295,0.05,59.7,72.9,3.199,2.495,4.15,57.7,730,18.18
2023-01-24,AST-5007,EOT Crane,1,2.407570343760159,0.25,61.8,73.2,2.785,2.103,3.88,61.0,728,18.02
2023-01-25,AST-5007,EOT Crane,1,2.282611758355526,0.25,62.8,75.6,3.698,2.517,4.22,61.1,728,19.02
2023-01-26,AST-5007,EOT Crane,1,2.668660499306148,0.1,61.1,71.0,3.354,2.691,3.86,56.3,733,17.25
2023-01-27,AST-5007,EOT Crane,0,2.1801372837160744,0.05,61.4,72.2,2.993,2.321,3.92,55.6,690,17.32
2023-01-28,AST-5007,EOT Crane,0,1.5893126208256891,0.0,65.2,72.6,3.032,2.318,3.98,52.5,660,15.56
2023-01-29,AST-5007,EOT Crane,0,1.3314273670672978,0.0,63.3,73.7,3.329,2.385,3.82,53.5,699,14.87
2023-01-30,AST-5007,EOT Crane,1,2.552288782457948,0.1,62.5,73.3,3.534,2.346,3.93,67.5,733,20.13
2023-01-31,AST-5007,EOT Crane,1,2.322620545626587,0.0,62.4,74.5,3.039,2.349,4.06,57.1,712,17.53
2023-02-01,AST-5007,EOT Crane,1,2.6226593685003543,0.1,61.2,74.1,3.031,2.805,4.17,56.4,723,17.83
2023-02-02,AST-5007,EOT Crane,1,3.0697731003880473,0.1,61.0,71.2,3.0,1.733,4.02,54.9,750,15.76
2023-02-03,AST-5007,EOT Crane,1,2.1310636315148037,0.25,62.9,72.8,3.369,2.711,3.95,57.8,717,17.08
2023-02-04,AST-5007,EOT Crane,0,3.552047264164175,0.0,61.3,71.0,5.407,3.834,3.84,42.4,666,12.41
2023-02-05,AST-5007,EOT Crane,0,2.062599989287779,0.0,61.4,73.7,3.183,2.506,3.98,46.1,661,15.17
2023-02-06,AST-5007,EOT Crane,1,2.641403484736117,0.15,61.7,75.9,3.299,2.267,3.87,58.8,740,17.54
2023-02-07,AST-5007,EOT Crane,1,2.6999780981554617,0.1,63.5,74.2,3.024,2.393,3.85,52.6,750,16.02
2023-02-08,AST-5007,EOT Crane,1,2.747899558016175,0.0,60.7,73.2,2.874,2.393,3.86,58.9,713,17.82
2023-02-09,AST-5007,EOT Crane,1,2.1900793762105275,0.0,62.5,74.9,3.508,2.641,4.03,62.2,708,16.88
2023-02-10,AST-5007,EOT Crane,1,2.6728661588690468,0.25,60.8,74.6,3.25,2.534,4.05,59.7,716,18.14
2023-02-11,AST-5007,EOT Crane,0,2.0351078874075545,0.0,61.4,71.1,3.154,2.413,3.97,50.5,654,15.03
2023-02-12,AST-5007,EOT Crane,0,2.108852793792512,0.0,60.4,71.7,3.034,2.125,4.16,44.9,698,12.61
2023-02-13,AST-5007,EOT Crane,0,2.3555151918334354,0.1,63.2,75.5,2.826,2.094,4.14,52.9,714,17.6
2023-02-14,AST-5007,EOT Crane,1,2.5560699261840014,0.05,62.5,73.0,3.148,2.466,3.86,62.2,734,19.86
2023-02-15,AST-5007,EOT Crane,1,2.0893261665984846,0.25,64.0,74.8,3.283,2.722,4.22,59.5,699,18.1
2023-02-16,AST-5007,EOT Crane,1,2.519383841654989,0.0,62.0,74.1,3.066,2.184,3.66,57.9,721,17.48
